2.500000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,7.500000000000000000e-01
2.448824853131235990e+00,5.032463002216501780e-01,7.500000000000000000e-01,7.500000000000000000e-01
2.297394529050576395e+00,9.858896377832964131e-01,7.500000000000000000e-01,7.500000000000000000e-01
2.051908603018190558e+00,1.428170537736980883e+00,7.500000000000000000e-01,7.500000000000000000e-01
1.722417297689216475e+00,1.811981968072799765e+00,7.500000000000000000e-01,7.500000000000000000e-01
1.322410025817406076e+00,2.121610643736877133e+00,7.500000000000000000e-01,7.500000000000000000e-01
8.682631321120506396e-01,2.344380330367700882e+00,7.500000000000000000e-01,7.500000000000000000e-01
3.785694437614417485e-01,2.471170810820278341e+00,7.500000000000000000e-01,7.500000000000000000e-01
-1.266229220967816094e-01,2.496791267927632063e+00,7.500000000000000000e-01,7.500000000000000000e-01
-6.266313306468009880e-01,2.420192797165510612e+00,7.500000000000000000e-01,7.500000000000000000e-01
-1.100985378894085986e+00,2.244511348926853778e+00,7.500000000000000000e-01,7.500000000000000000e-01
-1.530264956369157270e+00,1.976939342344246286e+00,7.500000000000000000e-01,7.500000000000000000e-01
-1.896895306731977149e+00,1.628431206805555753e+00,7.500000000000000000e-01,7.500000000000000000e-01
-2.185866540361455002e+00,1.213254906327702720e+00,7.500000000000000000e-01,7.500000000000000000e-01
-2.385348141000122268e+00,7.484078074333950781e-01,7.500000000000000000e-01,7.500000000000000000e-01
-2.487173308479738054e+00,2.529208049685807147e-01,7.500000000000000000e-01,7.500000000000000000e-01
-2.487173308479738054e+00,-2.529208049685801041e-01,7.500000000000000000e-01,7.500000000000000000e-01
-2.385348141000122268e+00,-7.484078074333944119e-01,7.500000000000000000e-01,7.500000000000000000e-01
-2.185866540361455446e+00,-1.213254906327702054e+00,7.500000000000000000e-01,7.500000000000000000e-01
-1.896895306731977815e+00,-1.628431206805555087e+00,7.500000000000000000e-01,7.500000000000000000e-01
-1.530264956369156604e+00,-1.976939342344246509e+00,7.500000000000000000e-01,7.500000000000000000e-01
-1.100985378894085542e+00,-2.244511348926854222e+00,7.500000000000000000e-01,7.500000000000000000e-01
-6.266313306468012101e-01,-2.420192797165510612e+00,7.500000000000000000e-01,7.500000000000000000e-01
-1.266229220967816649e-01,-2.496791267927632063e+00,7.500000000000000000e-01,7.500000000000000000e-01
3.785694437614416930e-01,-2.471170810820278341e+00,7.500000000000000000e-01,7.500000000000000000e-01
8.682631321120506396e-01,-2.344380330367700882e+00,7.500000000000000000e-01,7.500000000000000000e-01
1.322410025817406076e+00,-2.121610643736877577e+00,7.500000000000000000e-01,7.500000000000000000e-01
1.722417297689216253e+00,-1.811981968072799987e+00,7.500000000000000000e-01,7.500000000000000000e-01
2.051908603018190558e+00,-1.428170537736981105e+00,7.500000000000000000e-01,7.500000000000000000e-01
2.297394529050576395e+00,-9.858896377832968572e-01,7.500000000000000000e-01,7.500000000000000000e-01
2.448824853131235990e+00,-5.032463002216507331e-01,7.500000000000000000e-01,7.500000000000000000e-01
